"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
5070,"OAIX","medium_airport","Bagram Air Base",34.9460983276,69.2649993896,4895,"AS","AF","AF-PAR","Bagram","no","OAIX","OAI",,,"http://en.wikipedia.org/wiki/Bagram_Air_Base",
5071,"OAJL","medium_airport","Jalalabad Airport",34.3997993469238,70.4985961914062,1814,"AS","AF","AF-NAN",,"no","OAJL","JAA",,,"http://en.wikipedia.org/wiki/Jalalabad_Airport",
5072,"OAKB","medium_airport","Kabul International Airport",34.5658988952637,69.2123031616211,5877,"AS","AF","AF-KAB","Kabul","yes","OAKB","KBL",,,"http://en.wikipedia.org/wiki/Kabul_International_Airport",
5073,"OAKN","medium_airport","Kandahar Airport",31.5058002471924,65.8478012084961,3337,"AS","AF","AF-KAN",,"no","OAKN","KDH",,,"http://en.wikipedia.org/wiki/Kandahar_International_Airport",
5074,"OAMN","medium_airport","Maimana Airport",35.9308013916016,64.7609024047852,2743,"AS","AF","AF-FYB",,"no","OAMN","MMZ",,,,
5075,"OAMS","medium_airport","Mazar I Sharif Airport",36.706901550293,67.2097015380859,1284,"AS","AF","AF-BAL",,"yes","OAMS","MZR",,,"http://en.wikipedia.org/wiki/Mazari_Sharif_Airport",
5078,"OAUZ","medium_airport","Konduz Airport",36.6651000976562,68.9107971191406,1457,"AS","AF","AF-KDZ",,"no","OAUZ","UND",,,"http://en.wikipedia.org/wiki/Kunduz_Airport",
5079,"OBBI","large_airport","Bahrain International Airport",26.2707996368408,50.6335983276367,6,"AS","BH","BH-15","Manama","yes","OBBI","BAH",,"http://www.bahrainairport.com/","http://en.wikipedia.org/wiki/Bahrain_International_Airport","مطار البحرين الدولي"
5080,"OBBS","medium_airport","Sheik Isa Air Base",25.918399810791,50.5905990600586,136,"AS","BH","BH-14","Sitrah","no","OBBS",,,,"http://en.wikipedia.org/wiki/Shaikh_Isa_Air_Base","Shakey's Pizza, Shaikh-Isa Air Base"
5082,"OEAB","medium_airport","Abha Regional Airport",18.2404003143,42.6566009521,6858,"AS","SA","SA-14","Abha","yes","OEAB","AHB",,,"http://en.wikipedia.org/wiki/Abha_Regional_Airport",
5083,"OEAH","medium_airport","Al Ahsa Airport",25.2852993011475,49.4851989746094,588,"AS","SA","SA-04",,"yes","OEAH","HOF",,,"http://en.wikipedia.org/wiki/Al-Ahsa_Domestic_Airport",
5084,"OEBA","medium_airport","Al Baha Airport",20.2961006165,41.6343002319,5486,"AS","SA","SA-11",,"yes","OEBA","ABT",,,"http://en.wikipedia.org/wiki/Al-Baha_Domestic_Airport","Al-Aqiq"
5085,"OEBH","medium_airport","Bisha Airport",19.9843997955322,42.6208992004395,3887,"AS","SA","SA-14",,"yes","OEBH","BHH",,,"http://en.wikipedia.org/wiki/Bisha_Domestic_Airport",
5087,"OEDF","large_airport","King Fahd International Airport",26.4712009429932,49.7979011535645,72,"AS","SA","SA-04","Ad Dammam","yes","OEDF","DMM",,,"http://en.wikipedia.org/wiki/King_Fahd_International_Airport",
5088,"OEDM","medium_airport","Prince Salman Bin Abdulaziz Airport",24.4498996734619,44.1212005615234,3026,"AS","SA","SA-01",,"no","OEDM",,,,,
5089,"OEDR","large_airport","King Abdulaziz Air Base",26.2653999329,50.1520004272,84,"AS","SA","SA-04",,"no","OEDR","DHA",,,"http://en.wikipedia.org/wiki/Dhahran_International_Airport",
30952,"OEDW","medium_airport","Dawadmi Domestic Airport",24.5,44.4000015258789,3429,"AS","SA","SA-01","Dawadmi","yes","OEDW","DWD",,,"http://en.wikipedia.org/wiki/Dawadmi_Domestic_Airport","Prinz Salman bin Abdulaziz Airport, Dwadmi"
5090,"OEGN","medium_airport","Jizan Regional Airport",16.9011001586914,42.5858001708984,20,"AS","SA","SA-09","Jizan","yes","OEGN","GIZ",,,"http://en.wikipedia.org/wiki/Gizan_Regional_Airport","Gizan, King Abdullah Bin Abdulaziz Airport"
5091,"OEGS","medium_airport","Gassim Airport",26.3027992248535,43.7743988037109,2126,"AS","SA","SA-05",,"yes","OEGS","ELQ",,,"http://en.wikipedia.org/wiki/Gassim_Regional_Airport",
5092,"OEGT","medium_airport","Guriat Domestic Airport",31.4118995666504,37.2794990539551,1672,"AS","SA","SA-08",,"yes","OEGT","URY",,,"http://en.wikipedia.org/wiki/Gurayat_Domestic_Airport",
5093,"OEHL","medium_airport","Hail Airport",27.4379005432129,41.6862983703613,3331,"AS","SA","SA-06",,"yes","OEHL","HAS",,,"http://en.wikipedia.org/wiki/Ha'il_Regional_Airport",
5095,"OEJB","medium_airport","Jubail Airport",27.0389995574951,49.405101776123,26,"AS","SA","SA-04","Jubail","no","OEJB","QJB",,,,"OEJL"
5096,"OEJF","medium_airport","King Faisal Naval Base",21.3481006622314,39.1730003356934,7,"AS","SA","SA-02","Jeddah","no","OEJF",,,,,
5097,"OEJN","large_airport","King Abdulaziz International Airport",21.679599762,39.15650177,48,"AS","SA","SA-02","Jeddah","yes","OEJN","JED",,,"http://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport","Mecca, Hajj"
5098,"OEKK","medium_airport","King Khaled Military City Airport",27.9008998871,45.5281982422,1352,"AS","SA","SA-04","King Khaled Military City","yes","OEKK","HBT",,,"http://en.wikipedia.org/wiki/Hafr_al-Batin_Domestic_Airport",
5099,"OEKM","medium_airport","King Khaled Air Base",18.2973003387451,42.8035011291504,6778,"AS","SA","SA-14",,"no","OEKM","KMX",,,,
5101,"OEMA","large_airport","Prince Mohammad Bin Abdulaziz Airport",24.5534000396729,39.7051010131836,2151,"AS","SA","SA-03","Medina","yes","OEMA","MED",,,"http://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport","Medinah"
5102,"OENG","medium_airport","Nejran Airport",17.611400604248,44.4192008972168,3982,"AS","SA","SA-10",,"yes","OENG","EAM",,,"http://en.wikipedia.org/wiki/Najran_Domestic_Airport",
5103,"OEPA","medium_airport","Hafr Al Batin Airport",28.3351993561,46.1250991821,1174,"AS","SA","SA-04","Qaisumah","yes","OEPA","AQI",,,"http://en.wikipedia.org/wiki/Qaisumah_Domestic_Airport",
5109,"OEPS","medium_airport","Prince Sultan Air Base",24.0627002716064,47.5805015563965,1651,"AS","SA","SA-01",,"no","OEPS","AKH",,,,"OEKH"
5111,"OERF","medium_airport","Rafha Domestic Airport",29.6263999938965,43.4906005859375,1474,"AS","SA","SA-08","Rafha","yes","OERF","RAH",,,"http://en.wikipedia.org/wiki/Rafha_Domestic_Airport",
5112,"OERK","large_airport","King Khaled International Airport",24.9575996398926,46.6987991333008,2049,"AS","SA","SA-01","Riyadh","yes","OERK","RUH",,,"http://en.wikipedia.org/wiki/King_Khalid_International_Airport","Riyad"
5113,"OERM","medium_airport","Ras Mishab Airport",28.0795993804932,48.6110000610352,13,"AS","SA","SA-04",,"no","OERM",,,,,
5114,"OERR","medium_airport","Arar Domestic Airport",30.9066009521484,41.1381988525391,1813,"AS","SA","SA-08","Arar","yes","OERR","RAE",,,"http://en.wikipedia.org/wiki/Arar_Domestic_Airport",
5115,"OERT","medium_airport","Ras Tanura Airport",26.7231006622314,50.0307998657227,6,"AS","SA","SA-04",,"no","OERT",,,,,
5116,"OERY","medium_airport","Riyadh Air Base",24.7098007202148,46.7252006530762,2082,"AS","SA","SA-01","Riyadh","no","OERY","XXN",,,"http://en.wikipedia.org/wiki/Riyadh_Air_Base","Riyad"
5118,"OESH","medium_airport","Sharurah Airport",17.4668998718262,47.1213989257812,2363,"AS","SA","SA-10",,"yes","OESH","SHW",,,"http://en.wikipedia.org/wiki/Sharurah_Domestic_Airport",
5119,"OESK","medium_airport","Al-Jawf Domestic Airport",29.7851009368896,40.0999984741211,2261,"AS","SA","SA-12","Al-Jawf","yes","OESK","AJF",,,"http://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport","Al Jouf Airport"
5121,"OETB","medium_airport","Tabuk Airport",28.3654003143311,36.6189002990723,2551,"AS","SA","SA-07",,"yes","OETB","TUU",,,"http://en.wikipedia.org/wiki/Tabuk_Regional_Airport",
5122,"OETF","medium_airport","Taif Airport",21.4834003448486,40.5443000793457,4848,"AS","SA","SA-02",,"yes","OETF","TIF",,,"http://en.wikipedia.org/wiki/Ta%E2%80%99if_Regional_Airport",
5124,"OETN","medium_airport","Ras Tanajib Airport",27.8677997589111,48.769100189209,30,"AS","SA","SA-04",,"no","OETN",,,,,
5125,"OETR","medium_airport","Turaif Domestic Airport",31.692699432373,38.731201171875,2803,"AS","SA","SA-08",,"yes","OETR","TUI",,,"http://en.wikipedia.org/wiki/Turaif_Domestic_Airport",
5127,"OEWD","medium_airport","Wadi Al Dawasir Airport",20.5042991638,45.1996002197,2062,"AS","SA","SA-01",,"yes","OEWD","WAE",,,"http://en.wikipedia.org/wiki/Wadi_al-Dawasir_Domestic_Airport",
5128,"OEWJ","medium_airport","Al Wajh Domestic Airport",26.198600769043,36.4763984680176,66,"AS","SA","SA-07","Al Wajh","yes","OEWJ","EJH",,,"http://en.wikipedia.org/wiki/Wedjh_Domestic_Airport","Wejh"
5129,"OEYN","medium_airport","Yenbo Airport",24.1441993713379,38.0634002685547,26,"AS","SA","SA-03",,"yes","OEYN","YNB",,,"http://en.wikipedia.org/wiki/Yenbo_Airport",
301194,"OHE","medium_airport","Gu-Lian Airport",52.9127777778,122.43,1836,"AS","CN","CN-23","Mohe","yes","ZYMH","OHE",,,"http://en.wikipedia.org/wiki/Mohe_Gulian_Airport",
5130,"OIAA","medium_airport","Abadan Airport",30.371099472,48.2282981873,10,"AS","IR","IR-10","Abadan","yes","OIAA","ABD",,,"http://en.wikipedia.org/wiki/Abadan_Airport",
5132,"OIAG","medium_airport","Aghajari Airport",30.7444000244,49.6772003174,88,"AS","IR","IR-10","Aghajari,","no","OIAG","AKW",,,"http://en.wikipedia.org/wiki/Aghajari_Airport",
5133,"OIAH","medium_airport","Gachsaran Airport",30.337600708,50.827999115,2414,"AS","IR","IR-18","Gachsaran","no","OIAH","GCH",,,,
5134,"OIAI","medium_airport","Shahid Asyaee Airport",32.0023994445801,49.2704010009766,1206,"AS","IR","IR-10",,"no","OIAI",,,,,
5136,"OIAM","medium_airport","Mahshahr Airport",30.5562000274658,49.1519012451172,8,"AS","IR","IR-10",,"yes","OIAM","MRX",,,"http://en.wikipedia.org/wiki/Mahshahr_Airport",
5137,"OIAW","medium_airport","Ahwaz Airport",31.3374004364,48.7620010376,66,"AS","IR","IR-10","Ahwaz","yes","OIAW","AWZ",,,"http://en.wikipedia.org/wiki/Ahvaz_Airport",
5138,"OIBA","medium_airport","Abumusa Island Airport",25.8756999969482,55.0330009460449,23,"AS","IR","IR-23",,"no","OIBA","AEU",,,,
5139,"OIBB","medium_airport","Bushehr Airport",28.9447994232,50.8345985413,68,"AS","IR","IR-06","Bushehr","yes","OIBB","BUZ",,,"http://en.wikipedia.org/wiki/Bushehr_Airport",
5141,"OIBI","medium_airport","Asaloyeh Airport",27.4813995361328,52.6155014038086,15,"AS","IR","IR-06","Asaloyeh","no","OIBI","AOY","OI15",,"http://en.wikipedia.org/wiki/Asalouyeh_Airport",
5142,"OIBJ","medium_airport","Jam Airport",27.820499420166,52.3521995544434,2173,"AS","IR","IR-06","Kangan","no","OIBJ","KNR",,,,"Tohid, OIBM"
5143,"OIBK","medium_airport","Kish International Airport",26.5261993408,53.9802017212,101,"AS","IR","IR-23","Kish Island","yes","OIBK","KIH",,,"http://en.wikipedia.org/wiki/Kish_Airport",
5144,"OIBL","medium_airport","Bandar Lengeh Airport",26.531999588,54.824798584,67,"AS","IR","IR-23","Bandar Lengeh","yes","OIBL","BDH",,,"http://en.wikipedia.org/wiki/Bandar_Lengeh_Airport",
5145,"OIBP","medium_airport","Persian Gulf International Airport",27.3796005249023,52.7377014160156,27,"AS","IR","IR-06","Asalouyeh","no","OIBP","YEH",,,"http://en.wikipedia.org/wiki/Asalouyeh#Airport","Khalije Fars, PSEEZ, Bandar Asalouyeh, عسلویه"
5146,"OIBQ","medium_airport","Khark Island Airport",29.2602996826172,50.3238983154297,17,"AS","IR","IR-06",,"no","OIBQ","KHK",,,,
5147,"OIBS","medium_airport","Sirri Island Airport",25.908899307251,54.5393981933594,43,"AS","IR","IR-23",,"no","OIBS","SXI",,,,
5148,"OIBV","medium_airport","Lavan Island Airport",26.8103008270264,53.3563003540039,76,"AS","IR","IR-23",,"no","OIBV","LVP",,,,
5149,"OICC","medium_airport","Shahid Ashrafi Esfahani Airport",34.3459014893,47.1581001282,4307,"AS","IR","IR-17","Kermanshah","yes","OICC","KSH",,,"http://en.wikipedia.org/wiki/Shahid_Ashrafi_Esfahani_Airport",
5150,"OICI","medium_airport","Ilam Airport",33.5866012573242,46.4048004150391,4404,"AS","IR","IR-05","Ilam","no","OICI","IIL",,,"http://en.wikipedia.org/wiki/Ilam_Airport",
5151,"OICK","medium_airport","Khoram Abad Airport",33.4353981018066,48.282901763916,3782,"AS","IR","IR-20",,"yes","OICK","KHD",,,"http://en.wikipedia.org/wiki/Khorramabad_Airport",
5152,"OICS","medium_airport","Sanandaj Airport",35.2458992004395,47.0092010498047,4522,"AS","IR","IR-16",,"yes","OICS","SDG",,,"http://en.wikipedia.org/wiki/Sanandaj_Airport",
5155,"OIFK","medium_airport","Kashan Airport",33.8953018188477,51.5769996643066,3465,"AS","IR","IR-04",,"no","OIFK",,,,,
5156,"OIFM","medium_airport","Esfahan Shahid Beheshti International Airport",32.7508010864258,51.8613014221191,5059,"AS","IR","IR-04","Isfahan","yes","OIFM","IFN",,,"http://en.wikipedia.org/wiki/Isfahan_International_Airport","Isfahan Shahid Beheshti"
5157,"OIFP","medium_airport","Badr Air Base",32.6211013793945,51.6969985961914,5242,"AS","IR","IR-04","Esfahan","no","OIFP",,,,,"Sepah Air Base"
5158,"OIFS","medium_airport","Shahrekord Airport",32.2971992493,50.8422012329,6723,"AS","IR","IR-08","Shahrekord","no","OIFS","CQD",,,"http://en.wikipedia.org/wiki/Shahrekord_Airport",
5159,"OIGG","medium_airport","Sardar-e-Jangal Airport",37.323333,49.617778,-40,"AS","IR","IR-19","Rasht","yes","OIGG","RAS",,"http://rasht.airport.ir/HomePage.aspx?site=rasht.airport&lang=fa-IR&tabid=0","http://en.wikipedia.org/wiki/Rasht_Airport",
5160,"OIHH","medium_airport","Hamadan Airport",34.8692016601562,48.5525016784668,5755,"AS","IR","IR-24","Hamadan","no","OIHH","HDM",,,,
5162,"OIHS","medium_airport","Hamadan Air Base",35.2116012573242,48.6534004211426,5609,"AS","IR","IR-24","Hamadan","no","OIHS",,,,,
5166,"OIIE","large_airport","Imam Khomeini International Airport",35.4160995483398,51.1521987915039,3305,"AS","IR","IR-07","Tehran","yes","OIIE","IKA",,"http://www.ikia.ir/","http://en.wikipedia.org/wiki/Imam_Khomeini_International_Airport","Ahmadabad"
5167,"OIIG","medium_airport","Ghale Morghi Airport",35.6447982788086,51.3806991577148,3627,"AS","IR","IR-07",,"no","OIIG",,,,,
5168,"OIII","large_airport","Mehrabad International Airport",35.6892013549805,51.3134002685547,3962,"AS","IR","IR-07","Tehran","yes","OIII","THR",,,"http://en.wikipedia.org/wiki/Mehrabad_International_Airport",
5169,"OIIK","medium_airport","Qazvin Airport",36.2401008606,50.0471000671,4184,"AS","IR","IR-28","Qazvin","no","OIIK",,,,,"Ghazvin"
5170,"OIIM","medium_airport","Naja Airport",35.7762985229492,50.8810005187988,4040,"AS","IR","IR-07",,"no","OIIM",,,,,
5171,"OIIP","medium_airport","Payam Airport",35.7761001586914,50.8266983032227,4170,"AS","IR","IR-07",,"no","OIIP",,,,,
5172,"OIKB","medium_airport","Bandar Abbas International Airport",27.2182998657227,56.377799987793,22,"AS","IR","IR-23","Bandar Abbas","yes","OIKB","BND",,,"http://en.wikipedia.org/wiki/Bandar_Abbas_International_Airport",
5173,"OIKJ","medium_airport","Jiroft Airport",28.726900100708,57.6702995300293,2663,"AS","IR","IR-15",,"no","OIKJ",,,,"http://en.wikipedia.org/wiki/Jiroft_Airport",
5174,"OIKK","medium_airport","Kerman Airport",30.2744007111,56.9510993958,5741,"AS","IR","IR-15","Kerman","yes","OIKK","KER",,,"http://en.wikipedia.org/wiki/Kerman_Airport",
5175,"OIKM","medium_airport","Bam Airport",29.0841999053955,58.4500007629395,3231,"AS","IR","IR-15",,"yes","OIKM","BXR",,,"http://en.wikipedia.org/wiki/Bam_Airport",
5177,"OIKQ","medium_airport","Dayrestan Airport",26.7546005249023,55.902400970459,45,"AS","IR","IR-23",,"no","OIKQ",,,,"http://en.wikipedia.org/wiki/Dayrestan_Airport",
5178,"OIKR","medium_airport","Rafsanjan Airport",30.297700881958,56.0511016845703,5298,"AS","IR","IR-15",,"yes","OIKR","RJN",,,"http://en.wikipedia.org/wiki/Rafsanjan_Airport",
5179,"OIKY","medium_airport","Sirjan Airport",29.5508995056152,55.6726989746094,5846,"AS","IR","IR-15",,"no","OIKY","SYJ",,,,
5180,"OIMB","medium_airport","Birjand Airport",32.8981018066406,59.2661018371582,4952,"AS","IR","IR-29","Birjand","yes","OIMB","XBJ",,,"http://en.wikipedia.org/wiki/Birjand_Airport",
5181,"OIMC","medium_airport","Sarakhs Airport",36.5012016296387,61.0648994445801,945,"AS","IR","IR-30","Sarakhs","no","OIMC","CKT",,,,
5183,"OIMM","large_airport","Mashhad International Airport",36.2351989746094,59.640998840332,3263,"AS","IR","IR-30","Mashhad","yes","OIMM","MHD",,,"http://en.wikipedia.org/wiki/Mashhad_International_Airport","Shahid Hashemi Nejad Airport"
5184,"OIMN","medium_airport","Bojnord Airport",37.4930000305176,57.3082008361816,3499,"AS","IR","IR-31","Bojnord","yes","OIMN","BJB",,,"http://en.wikipedia.org/wiki/Bojnourd_Airport","Bojnourd"
5185,"OIMS","medium_airport","Sabzevar National Airport",36.168098449707,57.5951995849609,3010,"AS","IR","IR-30","Sabzevar","yes","OIMS","AFZ",,,"http://en.wikipedia.org/wiki/Sabzevar_Airport",
5186,"OIMT","medium_airport","Tabas Airport",33.6678009033,56.8927001953,2312,"AS","IR","IR-25","Tabas","no","OIMT","TCX",,,,
5188,"OING","medium_airport","Gorgan Airport",36.9094009399,54.4012985229,-24,"AS","IR","IR-27","Gorgan","no","OING","GBT",,,"http://en.wikipedia.org/wiki/Gorgan_Airport",
5190,"OINN","medium_airport","Noshahr Airport",36.6632995605469,51.4646987915039,-61,"AS","IR","IR-21",,"yes","OINN","NSH",,,"http://en.wikipedia.org/wiki/Noshahr_Airport",
5191,"OINR","medium_airport","Ramsar Airport",36.9099006652832,50.6795997619629,-70,"AS","IR","IR-21",,"yes","OINR","RZR",,,"http://en.wikipedia.org/wiki/Ramsar_Airport",
5192,"OINZ","medium_airport","Dasht-e Naz Airport",36.635799408,53.1935997009,35,"AS","IR","IR-21","Sari","yes","OINZ","SRY",,,"http://en.wikipedia.org/wiki/Dasht-e_Naz_Airport",
5193,"OISF","medium_airport","Fasa Airport",28.8917999267578,53.7233009338379,4261,"AS","IR","IR-14","Fasa","no","OISF","FAZ",,,,
5195,"OISL","medium_airport","Lar Airport",27.6746997833,54.3833007812,2641,"AS","IR","IR-14","Lar","yes","OISL","LRR",,,"http://en.wikipedia.org/wiki/Larestan_International_Airport",
5197,"OISS","large_airport","Shiraz Shahid Dastghaib International Airport",29.5391998291016,52.5898017883301,4920,"AS","IR","IR-14","Shiraz","yes","OISS","SYZ",,"http://shirazairport.ir/","http://en.wikipedia.org/wiki/Shiraz_International_Airport",
5198,"OISY","medium_airport","Yasouj Airport",30.7005004882812,51.5451011657715,5939,"AS","IR","IR-18",,"no","OISY",,,,"http://en.wikipedia.org/wiki/Yasuj_Airport",
5200,"OITL","medium_airport","Ardabil Airport",38.3256988525,48.4244003296,4315,"AS","IR","IR-03","Ardabil","yes","OITL","ADU",,,"http://en.wikipedia.org/wiki/Ardabil_Airport",
5203,"OITR","medium_airport","Urmia Airport",37.6680984497,45.0686988831,4343,"AS","IR","IR-02","Urmia","yes","OITR","OMH",,,"http://en.wikipedia.org/wiki/Urmia_Airport",
5204,"OITT","large_airport","Tabriz International Airport",38.1338996887207,46.2350006103516,4459,"AS","IR","IR-01","Tabriz","yes","OITT","TBZ",,"http://www.tabrizairport.ir/","http://en.wikipedia.org/wiki/Tabriz_International_Airport","IRIAF"
5205,"OITZ","medium_airport","Zanjan Airport",36.7737007141113,48.3594017028809,5382,"AS","IR","IR-11",,"no","OITZ",,,,,
5206,"OIYY","medium_airport","Shahid Sadooghi Airport",31.9048995972,54.2765007019,4054,"AS","IR","IR-25","Yazd","yes","OIYY","AZD",,,"http://en.wikipedia.org/wiki/Shahid_Sadooghi_Airport",
5207,"OIZB","medium_airport","Zabol Airport",31.0983009338379,61.5438995361328,1628,"AS","IR","IR-13",,"no","OIZB","ACZ",,,"http://en.wikipedia.org/wiki/Zabol_Airport",
5208,"OIZC","medium_airport","Konarak Airport",25.4433002472,60.3820991516,43,"AS","IR","IR-13","Chabahar","yes","OIZC","ZBR",,,"http://en.wikipedia.org/wiki/Konarak_Airport",
5209,"OIZH","medium_airport","Zahedan International Airport",29.475700378418,60.9062004089355,4564,"AS","IR","IR-13","Zahedan","yes","OIZH","ZAH",,,"http://en.wikipedia.org/wiki/Zahedan_International_Airport",
5210,"OIZI","medium_airport","Iran Shahr Airport",27.2360992432,60.7200012207,2040,"AS","IR","IR-13","Iranshahr","no","OIZI","IHR",,,"http://en.wikipedia.org/wiki/Iranshahr_Airport",
3354,"OJ40","medium_airport","Al Azraq / Al Shaheed Muwaffaq Salti Air Base",31.8255996704102,36.7820014953613,1706,"AS","JO","JO-AZ",,"no","OJ40",,"OJ40",,,"Shaheed Mwaffaq"
5212,"OJAI","large_airport","Queen Alia International Airport",31.7226009369,35.9931983948,2395,"AS","JO","JO-AM","Amman","yes","OJAI","AMM",,,"http://en.wikipedia.org/wiki/Queen_Alia_International_Airport",
5213,"OJAM","medium_airport","Amman-Marka International Airport",31.9727001190186,35.9916000366211,2555,"AS","JO","JO-AM","Amman","yes","OJAM","ADJ",,,"http://en.wikipedia.org/wiki/Marka_Airport","King Abdullah Air Base"
